ItemNumber,StoreNumber,Year,SalesDollars,MarginDollars,SalesUnits
300,5,2015,0,0,0
613,5,2015,0,0,0
1431,8,2015,0,0,0
133,1,2015,0,0,0
178,10,2015,0,0,0
1767,7,2015,0,0,0
1188,2,2015,0,0,0
401,3,2015,0,0,0
1037,1,2015,0,0,0
1938,2,2015,0,0,0
471,9,2015,0,0,0
1257,7,2015,0,0,0
603,7,2015,0,0,0
717,10,2015,0,0,0
753,10,2015,0,0,0
1397,4,2015,0,0,0
1850,2,2015,0,0,0
142,5,2015,0,0,0
42,7,2015,0,0,0
504,10,2015,0,0,0
856,2,2015,0,0,0
976,7,2015,0,0,0
1276,10,2015,0,0,0
547,4,2015,0,0,0
848,6,2015,0,0,0
1,10,2015,0,0,0
342,8,2015,0,0,0
45,9,2015,0,0,0
1024,3,2015,0,0,0
966,1,2015,0,0,0
311,10,2015,0,0,0
1588,7,2015,0,0,0
547,9,2015,0,0,0
733,4,2015,0,0,0
616,1,2015,0,0,0
1287,1,2015,0,0,0
502,6,2015,0,0,0
328,2,2015,0,0,0
681,5,2015,0,0,0
1907,8,2015,0,0,0
1748,1,2015,0,0,0
728,9,2015,0,0,0
788,2,2015,0,0,0
971,5,2015,0,0,0
505,3,2015,0,0,0
1960,4,2015,0,0,0
1571,3,2015,0,0,0
495,7,2015,0,0,0
695,9,2015,0,0,0
296,8,2015,0,0,0
421,4,2015,0,0,0
1614,9,2015,0,0,0
1254,2,2015,0,0,0
350,3,2015,0,0,0
1193,4,2015,0,0,0
1323,4,2015,0,0,0
449,10,2015,0,0,0
1569,6,2015,0,0,0
1763,5,2015,0,0,0
727,6,2015,0,0,0
905,4,2015,0,0,0
273,3,2015,0,0,0
390,8,2015,0,0,0
514,7,2015,0,0,0
1743,4,2015,0,0,0
394,2,2015,0,0,0
138,3,2015,0,0,0
224,4,2015,0,0,0
237,7,2015,0,0,0
618,8,2015,0,0,0
1848,4,2015,0,0,0
1352,5,2015,0,0,0
218,5,2015,0,0,0
244,7,2015,0,0,0
826,3,2015,0,0,0
236,8,2015,0,0,0
678,7,2015,0,0,0
515,6,2015,0,0,0
385,6,2015,0,0,0
141,6,2015,0,0,0
1458,8,2015,0,0,0
1457,7,2015,0,0,0
99,4,2015,0,0,0
690,7,2015,0,0,0
460,3,2015,0,0,0
1169,6,2015,0,0,0
492,4,2015,0,0,0
391,1,2015,0,0,0
1564,2,2015,0,0,0
824,5,2015,0,0,0
1829,5,2015,0,0,0
1687,3,2015,0,0,0
1126,7,2015,0,0,0
903,7,2015,0,0,0
1343,10,2015,0,0,0
546,2,2015,0,0,0
950,3,2015,0,0,0
1698,2,2015,0,0,0
997,9,2015,0,0,0
696,9,2015,0,0,0
342,7,2015,0,0,0
985,1,2015,0,0,0
453,6,2015,0,0,0
943,7,2015,0,0,0
1688,9,2015,0,0,0
1023,6,2015,0,0,0
1977,10,2015,0,0,0
826,8,2015,0,0,0
703,8,2015,0,0,0
938,8,2015,0,0,0
94,2,2015,0,0,0
512,6,2015,0,0,0
302,8,2015,0,0,0
763,4,2015,0,0,0
1877,9,2015,0,0,0
187,6,2015,0,0,0
521,6,2015,0,0,0
1749,4,2015,0,0,0
1786,5,2015,0,0,0
345,3,2015,0,0,0
964,2,2015,0,0,0
1946,4,2015,0,0,0
1457,9,2015,0,0,0
70,3,2015,0,0,0
1917,10,2015,0,0,0
1312,3,2015,0,0,0
402,10,2015,0,0,0
1718,7,2015,0,0,0
321,1,2015,0,0,0
1672,1,2015,0,0,0
642,8,2015,0,0,0
1341,7,2015,0,0,0
1309,1,2015,0,0,0
1434,7,2015,0,0,0
161,3,2015,0,0,0
1677,9,2015,0,0,0
1110,6,2015,0,0,0
724,7,2015,0,0,0
1267,10,2015,0,0,0
930,10,2015,0,0,0
1905,1,2015,0,0,0
239,1,2015,0,0,0
1082,8,2015,0,0,0
590,1,2015,0,0,0
758,9,2015,0,0,0
1663,1,2015,0,0,0
324,7,2015,0,0,0
1496,10,2015,0,0,0
1553,3,2015,0,0,0
1752,5,2015,0,0,0
187,10,2015,0,0,0
1557,6,2015,0,0,0
847,3,2015,0,0,0
914,1,2015,0,0,0
1352,4,2015,0,0,0
978,4,2015,0,0,0
27,2,2015,0,0,0
1133,8,2015,0,0,0
1131,5,2015,0,0,0
704,10,2015,0,0,0
401,8,2015,0,0,0
115,9,2015,0,0,0
1557,7,2015,0,0,0
379,3,2015,0,0,0
362,2,2015,0,0,0
687,2,2015,0,0,0
552,6,2015,0,0,0
480,1,2015,0,0,0
222,5,2015,0,0,0
597,7,2015,0,0,0
1691,6,2015,0,0,0
616,5,2015,0,0,0
460,5,2015,0,0,0
295,5,2015,0,0,0
1324,4,2015,0,0,0
1050,4,2015,0,0,0
150,9,2015,0,0,0
1015,10,2015,0,0,0
1678,3,2015,0,0,0
394,10,2015,0,0,0
310,9,2015,0,0,0
1985,7,2015,0,0,0
327,4,2015,0,0,0
433,9,2015,0,0,0
919,4,2015,0,0,0
1870,4,2015,0,0,0
1569,9,2015,0,0,0
177,4,2015,0,0,0
1612,4,2015,0,0,0
1051,9,2015,0,0,0
1941,6,2015,0,0,0
1830,8,2015,0,0,0
1445,3,2015,0,0,0
1436,7,2015,0,0,0
300,6,2015,0,0,0
913,3,2015,0,0,0
1005,6,2015,0,0,0
1081,1,2015,0,0,0
971,3,2015,0,0,0
1713,1,2015,0,0,0
1273,7,2015,0,0,0
1186,9,2015,0,0,0
32,3,2015,0,0,0
140,10,2015,0,0,0
1305,4,2015,0,0,0
484,4,2015,0,0,0
614,5,2015,0,0,0
1188,10,2015,0,0,0
1466,1,2015,0,0,0
1973,7,2015,0,0,0
1768,9,2015,0,0,0
956,10,2015,0,0,0
1978,8,2015,0,0,0
342,3,2015,0,0,0
995,5,2015,0,0,0
1082,3,2015,0,0,0
395,8,2015,0,0,0
1745,3,2015,0,0,0
1562,6,2015,0,0,0
673,7,2015,0,0,0
1870,1,2015,0,0,0
820,5,2015,0,0,0
1853,6,2015,0,0,0
1243,4,2015,0,0,0
1980,2,2015,0,0,0
1268,1,2015,0,0,0
893,9,2015,0,0,0
822,7,2015,0,0,0
1015,9,2015,0,0,0
721,1,2015,0,0,0
1666,9,2015,0,0,0
1051,8,2015,0,0,0
1334,4,2015,0,0,0
674,3,2015,0,0,0
889,1,2015,0,0,0
1375,4,2015,0,0,0
1618,5,2015,0,0,0
1283,4,2015,0,0,0
1370,9,2015,0,0,0
784,6,2015,0,0,0
38,8,2015,0,0,0
623,1,2015,0,0,0
922,6,2015,0,0,0
1571,2,2015,0,0,0
892,6,2015,0,0,0
560,6,2015,0,0,0
571,10,2015,0,0,0
1615,6,2015,0,0,0
1311,7,2015,0,0,0
1011,2,2015,0,0,0
1127,3,2015,0,0,0
1007,5,2015,0,0,0
1674,8,2015,0,0,0
199,10,2015,0,0,0
1846,9,2015,0,0,0
1327,1,2015,0,0,0
190,5,2015,0,0,0
1641,2,2015,0,0,0
1739,6,2015,0,0,0
1354,4,2015,0,0,0
1561,8,2015,0,0,0
97,3,2015,0,0,0
302,9,2015,0,0,0
577,3,2015,0,0,0
785,6,2015,0,0,0
776,4,2015,0,0,0
1133,3,2015,0,0,0
227,6,2015,0,0,0
267,1,2015,0,0,0
1473,10,2015,0,0,0
233,10,2015,0,0,0
859,2,2015,0,0,0
134,7,2015,0,0,0
1305,7,2015,0,0,0
223,1,2015,0,0,0
295,4,2015,0,0,0
214,10,2015,0,0,0
79,3,2015,0,0,0
1237,8,2015,0,0,0
672,6,2015,0,0,0
796,3,2015,0,0,0
1906,10,2015,0,0,0
478,8,2015,0,0,0
1281,8,2015,0,0,0
470,5,2015,0,0,0
6,8,2015,0,0,0
918,2,2015,0,0,0
1224,3,2015,0,0,0
1657,4,2015,0,0,0
484,2,2015,0,0,0
1542,6,2015,0,0,0
348,5,2015,0,0,0
929,8,2015,0,0,0
189,10,2015,0,0,0
594,3,2015,0,0,0
489,2,2015,0,0,0
1675,10,2015,0,0,0
176,7,2015,0,0,0
306,6,2015,0,0,0
768,8,2015,0,0,0
1107,9,2015,0,0,0
1100,4,2015,0,0,0
625,6,2015,0,0,0
659,4,2015,0,0,0
1434,2,2015,0,0,0
283,6,2015,0,0,0
1453,10,2015,0,0,0
1994,4,2015,0,0,0
218,6,2015,0,0,0
430,6,2015,0,0,0
1796,7,2015,0,0,0
1767,8,2015,0,0,0
699,6,2015,0,0,0
334,10,2015,0,0,0
1966,10,2015,0,0,0
901,6,2015,0,0,0
7,6,2015,0,0,0
1079,6,2015,0,0,0
1480,1,2015,0,0,0
1790,2,2015,0,0,0
633,10,2015,0,0,0
679,1,2015,0,0,0
1295,1,2015,0,0,0
598,6,2015,0,0,0
1216,4,2015,0,0,0
467,7,2015,0,0,0
1816,8,2015,0,0,0
1465,1,2015,0,0,0
425,2,2015,0,0,0
716,2,2015,0,0,0
1207,6,2015,0,0,0
411,5,2015,0,0,0
559,9,2015,0,0,0
130,10,2015,0,0,0
169,5,2015,0,0,0
1464,7,2015,0,0,0
740,1,2015,0,0,0
1501,8,2015,0,0,0
1753,9,2015,0,0,0
776,8,2015,0,0,0
1861,2,2015,0,0,0
1133,4,2015,0,0,0
1382,6,2015,0,0,0
1055,8,2015,0,0,0
1836,1,2015,0,0,0
1969,2,2015,0,0,0
1886,9,2015,0,0,0
601,2,2015,0,0,0
946,2,2015,0,0,0
130,1,2015,0,0,0
816,10,2015,0,0,0
157,5,2015,0,0,0
1672,6,2015,0,0,0
1465,5,2015,0,0,0
1705,4,2015,0,0,0
1187,4,2015,0,0,0
947,9,2015,0,0,0
1382,1,2015,0,0,0
1476,4,2015,0,0,0
1210,2,2015,0,0,0
110,6,2015,0,0,0
1694,9,2015,0,0,0
422,7,2015,0,0,0
12,7,2015,0,0,0
620,6,2015,0,0,0
1303,9,2015,0,0,0
1282,10,2015,0,0,0
1311,6,2015,0,0,0
1895,6,2015,0,0,0
739,2,2015,0,0,0
1364,5,2015,0,0,0
1642,7,2015,0,0,0
938,10,2015,0,0,0
512,1,2015,0,0,0
1969,9,2015,0,0,0
70,1,2015,0,0,0
122,5,2015,0,0,0
1599,10,2015,0,0,0
1588,6,2015,0,0,0
1910,9,2015,0,0,0
1385,6,2015,0,0,0
42,1,2015,0,0,0
56,3,2015,0,0,0
1483,8,2015,0,0,0
159,5,2015,0,0,0
1949,2,2015,0,0,0
538,4,2015,0,0,0
722,1,2015,0,0,0
589,5,2015,0,0,0
311,6,2015,0,0,0
1222,3,2015,0,0,0
1727,6,2015,0,0,0
393,5,2015,0,0,0
525,3,2015,0,0,0
1695,2,2015,0,0,0
490,5,2015,0,0,0
881,3,2015,0,0,0
1817,2,2015,0,0,0
209,4,2015,0,0,0
312,3,2015,0,0,0
1714,6,2015,0,0,0
1782,8,2015,0,0,0
713,4,2015,0,0,0
1335,4,2015,0,0,0
876,6,2015,0,0,0
61,6,2015,0,0,0
952,8,2015,0,0,0
1711,8,2015,0,0,0
230,6,2015,0,0,0
111,9,2015,0,0,0
1880,2,2015,0,0,0
1934,10,2015,0,0,0
527,10,2015,0,0,0
1586,7,2015,0,0,0
720,7,2015,0,0,0
1816,2,2015,0,0,0
734,8,2015,0,0,0
1167,4,2015,0,0,0
755,9,2015,0,0,0
620,4,2015,0,0,0
1081,3,2015,0,0,0
593,4,2015,0,0,0
786,4,2015,0,0,0
9,5,2015,0,0,0
732,3,2015,0,0,0
225,6,2015,0,0,0
1912,9,2015,0,0,0
1495,7,2015,0,0,0
1127,5,2015,0,0,0
1248,4,2015,0,0,0
1507,5,2015,0,0,0
1851,4,2015,0,0,0
1638,3,2015,0,0,0
644,9,2015,0,0,0
408,6,2015,0,0,0
1819,9,2015,0,0,0
653,4,2015,0,0,0
1388,5,2015,0,0,0
638,4,2015,0,0,0
1155,6,2015,0,0,0
1341,10,2015,0,0,0
421,7,2015,0,0,0
1143,1,2015,0,0,0
245,10,2015,0,0,0
749,1,2015,0,0,0
1676,10,2015,0,0,0
494,4,2015,0,0,0
514,2,2015,0,0,0
1256,4,2015,0,0,0
1660,4,2015,0,0,0
445,1,2015,0,0,0
1539,3,2015,0,0,0
161,7,2015,0,0,0
910,6,2015,0,0,0
1306,6,2015,0,0,0
555,2,2015,0,0,0
1731,5,2015,0,0,0
1703,7,2015,0,0,0
1273,6,2015,0,0,0
160,10,2015,0,0,0
1657,9,2015,0,0,0
1249,4,2015,0,0,0
696,10,2015,0,0,0
1627,8,2015,0,0,0
969,3,2015,0,0,0
1052,8,2015,0,0,0
1574,9,2015,0,0,0
188,2,2015,0,0,0
1839,8,2015,0,0,0
65,6,2015,0,0,0
1268,6,2015,0,0,0
848,8,2015,0,0,0
1273,5,2015,0,0,0
758,4,2015,0,0,0
736,9,2015,0,0,0
434,7,2015,0,0,0
309,6,2015,0,0,0
1154,5,2015,0,0,0
30,9,2015,0,0,0
107,10,2015,0,0,0
1126,10,2015,0,0,0
1035,4,2015,0,0,0
297,10,2015,0,0,0
842,7,2015,0,0,0
543,7,2015,0,0,0
422,4,2015,0,0,0
552,7,2015,0,0,0
893,6,2015,0,0,0
1041,2,2015,0,0,0
835,8,2015,0,0,0
84,4,2015,0,0,0
812,2,2015,0,0,0
959,8,2015,0,0,0
193,5,2015,0,0,0
977,5,2015,0,0,0
1618,1,2015,0,0,0
1627,10,2015,0,0,0
135,9,2015,0,0,0
1189,5,2015,0,0,0
1428,3,2015,0,0,0
1863,1,2015,0,0,0
1123,1,2015,0,0,0
679,3,2015,0,0,0
684,2,2015,0,0,0
713,8,2015,0,0,0
1528,4,2015,0,0,0
740,3,2015,0,0,0
1696,2,2015,0,0,0
1894,9,2015,0,0,0
1807,6,2015,0,0,0
1386,5,2015,0,0,0
1404,2,2015,0,0,0
361,2,2015,0,0,0
1000,2,2015,0,0,0
118,6,2015,0,0,0
396,2,2015,0,0,0
1460,9,2015,0,0,0
25,1,2015,0,0,0
749,6,2015,0,0,0
1156,3,2015,0,0,0
1688,8,2015,0,0,0
372,4,2015,0,0,0
418,5,2015,0,0,0
1393,4,2015,0,0,0
1398,8,2015,0,0,0
1977,5,2015,0,0,0
592,7,2015,0,0,0
1557,2,2015,0,0,0
1340,5,2015,0,0,0
1447,7,2015,0,0,0
1167,6,2015,0,0,0
1741,5,2015,0,0,0
725,5,2015,0,0,0
1138,6,2015,0,0,0
460,1,2015,0,0,0
357,1,2015,0,0,0
1566,3,2015,0,0,0
862,5,2015,0,0,0
146,5,2015,0,0,0
730,1,2015,0,0,0
1892,1,2015,0,0,0
522,4,2015,0,0,0
1414,10,2015,0,0,0
627,6,2015,0,0,0
214,1,2015,0,0,0
916,2,2015,0,0,0
1875,6,2015,0,0,0
65,1,2015,0,0,0
1310,2,2015,0,0,0
45,8,2015,0,0,0
1577,8,2015,0,0,0
1262,10,2015,0,0,0
1782,10,2015,0,0,0
426,10,2015,0,0,0
1711,5,2015,0,0,0
76,7,2015,0,0,0
823,6,2015,0,0,0
659,5,2015,0,0,0
995,8,2015,0,0,0
727,8,2015,0,0,0
960,3,2015,0,0,0
1821,1,2015,0,0,0
915,8,2015,0,0,0
1980,6,2015,0,0,0
1047,4,2015,0,0,0
219,3,2015,0,0,0
912,7,2015,0,0,0
1938,6,2015,0,0,0
1399,6,2015,0,0,0
107,3,2015,0,0,0
988,2,2015,0,0,0
1238,4,2015,0,0,0
262,1,2015,0,0,0
1244,4,2015,0,0,0
1319,5,2015,0,0,0
1503,9,2015,0,0,0
1610,3,2015,0,0,0
277,5,2015,0,0,0
154,9,2015,0,0,0
1012,5,2015,0,0,0
1402,7,2015,0,0,0
1882,5,2015,0,0,0
228,6,2015,0,0,0
465,5,2015,0,0,0
748,5,2015,0,0,0
1083,9,2015,0,0,0
458,6,2015,0,0,0
26,1,2015,0,0,0
1956,6,2015,0,0,0
1302,10,2015,0,0,0
955,6,2015,0,0,0
1829,2,2015,0,0,0
311,7,2015,0,0,0
1204,2,2015,0,0,0
1789,3,2015,0,0,0
1710,6,2015,0,0,0
926,8,2015,0,0,0
304,3,2015,0,0,0
665,7,2015,0,0,0
1651,7,2015,0,0,0
1204,4,2015,0,0,0
906,7,2015,0,0,0
869,8,2015,0,0,0
86,7,2015,0,0,0
1379,3,2015,0,0,0
3,9,2015,0,0,0
810,3,2015,0,0,0
1995,5,2015,0,0,0
1293,2,2015,0,0,0
616,7,2015,0,0,0
895,8,2015,0,0,0
476,6,2015,0,0,0
97,6,2015,0,0,0
1885,6,2015,0,0,0
303,7,2015,0,0,0
509,4,2015,0,0,0
480,9,2015,0,0,0
769,5,2015,0,0,0
161,6,2015,0,0,0
530,5,2015,0,0,0
1716,6,2015,0,0,0
51,10,2015,0,0,0
169,6,2015,0,0,0
134,10,2015,0,0,0
1898,10,2015,0,0,0
1322,2,2015,0,0,0
1686,3,2015,0,0,0
718,10,2015,0,0,0
1639,7,2015,0,0,0
320,9,2015,0,0,0
1723,8,2015,0,0,0
518,4,2015,0,0,0
1061,7,2015,0,0,0
1121,4,2015,0,0,0
1710,1,2015,0,0,0
1699,3,2015,0,0,0
721,6,2015,0,0,0
1300,4,2015,0,0,0
1054,9,2015,0,0,0
372,3,2015,0,0,0
849,3,2015,0,0,0
305,8,2015,0,0,0
1151,3,2015,0,0,0
53,6,2015,0,0,0
1331,6,2015,0,0,0
1861,6,2015,0,0,0
72,2,2015,0,0,0
1916,3,2015,0,0,0
1069,8,2015,0,0,0
76,9,2015,0,0,0
460,4,2015,0,0,0
1781,4,2015,0,0,0
517,9,2015,0,0,0
1880,4,2015,0,0,0
298,4,2015,0,0,0
329,2,2015,0,0,0
1727,1,2015,0,0,0
1839,5,2015,0,0,0
1986,5,2015,0,0,0
712,7,2015,0,0,0
1676,4,2015,0,0,0
1078,3,2015,0,0,0
1240,1,2015,0,0,0
1863,4,2015,0,0,0
927,4,2015,0,0,0
1526,6,2015,0,0,0
333,5,2015,0,0,0
727,7,2015,0,0,0
780,10,2015,0,0,0
1971,7,2015,0,0,0
448,9,2015,0,0,0
1662,7,2015,0,0,0
734,9,2015,0,0,0
515,7,2015,0,0,0
32,6,2015,0,0,0
724,5,2015,0,0,0
1867,5,2015,0,0,0
870,3,2015,0,0,0
444,1,2015,0,0,0
979,8,2015,0,0,0
1502,6,2015,0,0,0
175,6,2015,0,0,0
1096,1,2015,0,0,0
346,8,2015,0,0,0
1839,3,2015,0,0,0
1781,10,2015,0,0,0
156,1,2015,0,0,0
1191,6,2015,0,0,0
116,10,2015,0,0,0
1515,10,2015,0,0,0
1699,5,2015,0,0,0
69,6,2015,0,0,0
666,6,2015,0,0,0
327,10,2015,0,0,0
483,4,2015,0,0,0
897,4,2015,0,0,0
1936,7,2015,0,0,0
720,9,2015,0,0,0
437,7,2015,0,0,0
135,8,2015,0,0,0
1368,7,2015,0,0,0
1948,5,2015,0,0,0
1451,5,2015,0,0,0
1066,10,2015,0,0,0
1568,2,2015,0,0,0
1901,2,2015,0,0,0
792,9,2015,0,0,0
248,5,2015,0,0,0
1713,4,2015,0,0,0
966,7,2015,0,0,0
1818,5,2015,0,0,0
1952,3,2015,0,0,0
250,3,2015,0,0,0
540,8,2015,0,0,0
320,5,2015,0,0,0
803,3,2015,0,0,0
1503,4,2015,0,0,0
1754,6,2015,0,0,0
1454,5,2015,0,0,0
289,5,2015,0,0,0
149,5,2015,0,0,0
1155,1,2015,0,0,0
1758,1,2015,0,0,0
1628,10,2015,0,0,0
299,8,2015,0,0,0
729,3,2015,0,0,0
1129,10,2015,0,0,0
1284,2,2015,0,0,0
973,6,2015,0,0,0
777,6,2015,0,0,0
1229,2,2015,0,0,0
466,6,2015,0,0,0
888,9,2015,0,0,0
939,5,2015,0,0,0
1710,5,2015,0,0,0
3,4,2015,0,0,0
115,2,2015,0,0,0
282,4,2015,0,0,0
1315,4,2015,0,0,0
424,1,2015,0,0,0
368,6,2015,0,0,0
647,10,2015,0,0,0
1314,8,2015,0,0,0
168,7,2015,0,0,0
743,6,2015,0,0,0
1668,2,2015,0,0,0
1946,5,2015,0,0,0
1165,5,2015,0,0,0
467,5,2015,0,0,0
1929,6,2015,0,0,0
1242,3,2015,0,0,0
692,3,2015,0,0,0
1128,2,2015,0,0,0
787,4,2015,0,0,0
1877,6,2015,0,0,0
1224,10,2015,0,0,0
1918,1,2015,0,0,0
1108,9,2015,0,0,0
1027,5,2015,0,0,0
1166,2,2015,0,0,0
1303,6,2015,0,0,0
145,1,2015,0,0,0
702,2,2015,0,0,0
56,1,2015,0,0,0
267,9,2015,0,0,0
1774,4,2015,0,0,0
1091,5,2015,0,0,0
1478,7,2015,0,0,0
865,3,2015,0,0,0
1371,5,2015,0,0,0
408,2,2015,0,0,0
668,9,2015,0,0,0
455,5,2015,0,0,0
404,7,2015,0,0,0
1317,2,2015,0,0,0
1731,1,2015,0,0,0
1586,8,2015,0,0,0
708,3,2015,0,0,0
1601,7,2015,0,0,0
4,8,2015,0,0,0
227,4,2015,0,0,0
292,1,2015,0,0,0
496,4,2015,0,0,0
1347,2,2015,0,0,0
403,6,2015,0,0,0
1787,7,2015,0,0,0
832,9,2015,0,0,0
1075,4,2015,0,0,0
1075,8,2015,0,0,0
558,6,2015,0,0,0
315,6,2015,0,0,0
1692,8,2015,0,0,0
884,2,2015,0,0,0
627,9,2015,0,0,0
548,6,2015,0,0,0
1073,2,2015,0,0,0
1165,3,2015,0,0,0
628,5,2015,0,0,0
1458,9,2015,0,0,0
1219,4,2015,0,0,0
48,3,2015,0,0,0
1502,9,2015,0,0,0
1634,2,2015,0,0,0
1333,7,2015,0,0,0
509,2,2015,0,0,0
1588,9,2015,0,0,0
325,7,2015,0,0,0
1926,3,2015,0,0,0
1240,2,2015,0,0,0
767,10,2015,0,0,0
1903,2,2015,0,0,0
1006,2,2015,0,0,0
29,2,2015,0,0,0
1070,8,2015,0,0,0
1108,10,2015,0,0,0
819,4,2015,0,0,0
1858,1,2015,0,0,0
1949,7,2015,0,0,0
484,8,2015,0,0,0
70,6,2015,0,0,0
1887,3,2015,0,0,0
540,2,2015,0,0,0
247,6,2015,0,0,0
992,1,2015,0,0,0
1106,3,2015,0,0,0
1724,8,2015,0,0,0
1144,8,2015,0,0,0
1387,7,2015,0,0,0
1589,2,2015,0,0,0
966,4,2015,0,0,0
1513,8,2015,0,0,0
1011,1,2015,0,0,0
345,10,2015,0,0,0
1168,6,2015,0,0,0
1321,6,2015,0,0,0
1006,5,2015,0,0,0
1954,1,2015,0,0,0
1572,5,2015,0,0,0
1589,4,2015,0,0,0
1745,10,2015,0,0,0
863,10,2015,0,0,0
279,10,2015,0,0,0
1185,10,2015,0,0,0
1327,6,2015,0,0,0
1998,6,2015,0,0,0
697,5,2015,0,0,0
795,5,2015,0,0,0
267,5,2015,0,0,0
1289,2,2015,0,0,0
70,5,2015,0,0,0
360,10,2015,0,0,0
892,5,2015,0,0,0
639,9,2015,0,0,0
769,2,2015,0,0,0
1372,5,2015,0,0,0
929,9,2015,0,0,0
424,3,2015,0,0,0
990,9,2015,0,0,0
1627,2,2015,0,0,0
1261,4,2015,0,0,0
1515,2,2015,0,0,0
1039,10,2015,0,0,0
635,1,2015,0,0,0
1392,4,2015,0,0,0
777,3,2015,0,0,0
982,5,2015,0,0,0
1842,4,2015,0,0,0
681,1,2015,0,0,0
1350,10,2015,0,0,0
1427,3,2015,0,0,0
1043,5,2015,0,0,0
996,1,2015,0,0,0
1042,1,2015,0,0,0
999,7,2015,0,0,0
929,7,2015,0,0,0
1322,4,2015,0,0,0
624,4,2015,0,0,0
530,4,2015,0,0,0
658,2,2015,0,0,0
1755,8,2015,0,0,0
12,5,2015,0,0,0
1109,4,2015,0,0,0
237,1,2015,0,0,0
1998,5,2015,0,0,0
1599,8,2015,0,0,0
1785,7,2015,0,0,0
1041,10,2015,0,0,0
991,6,2015,0,0,0
836,9,2015,0,0,0
1899,3,2015,0,0,0
1686,1,2015,0,0,0
1369,9,2015,0,0,0
410,9,2015,0,0,0
1633,4,2015,0,0,0
1796,8,2015,0,0,0
1062,2,2015,0,0,0
61,5,2015,0,0,0
406,5,2015,0,0,0
356,5,2015,0,0,0
928,10,2015,0,0,0
665,4,2015,0,0,0
1247,5,2015,0,0,0
1290,5,2015,0,0,0
320,1,2015,0,0,0
1629,7,2015,0,0,0
1485,7,2015,0,0,0
258,10,2015,0,0,0
833,1,2015,0,0,0
1392,2,2015,0,0,0
1255,9,2015,0,0,0
758,7,2015,0,0,0
1280,5,2015,0,0,0
79,8,2015,0,0,0
72,4,2015,0,0,0
1989,3,2015,0,0,0
797,6,2015,0,0,0
150,8,2015,0,0,0
1134,1,2015,0,0,0
931,9,2015,0,0,0
794,5,2015,0,0,0
471,10,2015,0,0,0
1893,6,2015,0,0,0
187,4,2015,0,0,0
944,2,2015,0,0,0
1683,3,2015,0,0,0
193,7,2015,0,0,0
385,2,2015,0,0,0
1012,6,2015,0,0,0
437,4,2015,0,0,0
773,6,2015,0,0,0
1459,5,2015,0,0,0
869,6,2015,0,0,0
937,6,2015,0,0,0
261,1,2015,0,0,0
431,5,2015,0,0,0
551,5,2015,0,0,0
24,4,2015,0,0,0
1996,3,2015,0,0,0
451,7,2015,0,0,0
822,2,2015,0,0,0
592,4,2015,0,0,0
1042,7,2015,0,0,0
404,9,2015,0,0,0
126,1,2015,0,0,0
618,9,2015,0,0,0
1169,1,2015,0,0,0
422,3,2015,0,0,0
925,1,2015,0,0,0
183,5,2015,0,0,0
555,8,2015,0,0,0
5,3,2015,0,0,0
363,7,2015,0,0,0
718,9,2015,0,0,0
1729,4,2015,0,0,0
1897,5,2015,0,0,0
1574,6,2015,0,0,0
1872,6,2015,0,0,0
252,6,2015,0,0,0
1049,10,2015,0,0,0
1410,8,2015,0,0,0
420,2,2015,0,0,0
950,1,2015,0,0,0
831,4,2015,0,0,0
549,6,2015,0,0,0
1798,8,2015,0,0,0
590,3,2015,0,0,0
28,7,2015,0,0,0
1422,2,2015,0,0,0
879,4,2015,0,0,0
686,2,2015,0,0,0
1157,10,2015,0,0,0
133,4,2015,0,0,0
1260,8,2015,0,0,0
642,4,2015,0,0,0
1752,1,2015,0,0,0
1670,8,2015,0,0,0
1754,8,2015,0,0,0
471,8,2015,0,0,0
1295,4,2015,0,0,0
711,1,2015,0,0,0
941,8,2015,0,0,0
1530,9,2015,0,0,0
245,7,2015,0,0,0
1014,4,2015,0,0,0
1297,2,2015,0,0,0
1346,10,2015,0,0,0
989,1,2015,0,0,0
307,4,2015,0,0,0
918,6,2015,0,0,0
739,7,2015,0,0,0
163,7,2015,0,0,0
201,2,2015,0,0,0
180,7,2015,0,0,0
1080,9,2015,0,0,0
364,8,2015,0,0,0
1398,1,2015,0,0,0
364,6,2015,0,0,0
1042,6,2015,0,0,0
899,4,2015,0,0,0
1656,3,2015,0,0,0
943,10,2015,0,0,0
986,10,2015,0,0,0
1664,7,2015,0,0,0
1427,5,2015,0,0,0
1655,2,2015,0,0,0
32,1,2015,0,0,0
1266,10,2015,0,0,0
1037,5,2015,0,0,0
661,6,2015,0,0,0
500,5,2015,0,0,0
1399,10,2015,0,0,0
1749,1,2015,0,0,0
1626,2,2015,0,0,0
378,8,2015,0,0,0
691,10,2015,0,0,0
413,4,2015,0,0,0
576,2,2015,0,0,0
314,5,2015,0,0,0
1999,5,2015,0,0,0
948,9,2015,0,0,0
1601,6,2015,0,0,0
601,6,2015,0,0,0
345,5,2015,0,0,0
135,10,2015,0,0,0
429,3,2015,0,0,0
1755,5,2015,0,0,0
1998,10,2015,0,0,0
916,9,2015,0,0,0
311,3,2015,0,0,0
1278,6,2015,0,0,0
829,2,2015,0,0,0
1565,5,2015,0,0,0
839,1,2015,0,0,0
722,7,2015,0,0,0
1699,9,2015,0,0,0
1988,2,2015,0,0,0
1993,7,2015,0,0,0
